file_info,news_id,short_text,total_count,dod_web_path,stock_name,title,file_type,date_time,long_text,stock_code,file_link,auditor
2MB,9254527,Financial Statements/ESG Information - [Annual Report]<br/>,2500,,FULLWEALTH,2019 ANNUAL REPORT,PDF,28/04/2020 07:09,Financial Statements/ESG Information - [Annual Report],01034,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0428/2020042800145.pdf,"('Crowe (HK) CPA Limited',)"
2MB,9254503,Financial Statements/ESG Information - [Annual Report]<br/>,2500,,DUIBA,Annual Report 2019,PDF,28/04/2020 06:41,Financial Statements/ESG Information - [Annual Report],01753,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0428/2020042800121.pdf,"('Ernst & Young',)"
838KB,9254501,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]<br/>",2500,,MAOYAN ENT,Annual Report 2019,PDF,28/04/2020 06:40,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]",01896,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0428/2020042800119.pdf,"('PricewaterhouseCoopers',)"
11MB,9254489,Financial Statements/ESG Information - [Annual Report]<br/>,2500,,CH ENV TECH&BIO,Annual Report 2019,PDF,28/04/2020 06:37,Financial Statements/ESG Information - [Annual Report],01237,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0428/2020042800107.pdf,"('BDO Limited',)"
11MB,9254489,Financial Statements/ESG Information - [Annual Report]<br/>,2500,,CH ENV TECH&BIO,Annual Report 2019,PDF,28/04/2020 06:37,Financial Statements/ESG Information - [Annual Report],01237,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0428/2020042800107.pdf,NaN
5MB,9254439,Financial Statements/ESG Information - [Annual Report]<br/>,2500,,HINGTEX HLDGS,Annual Report 2019,PDF,28/04/2020 06:18,Financial Statements/ESG Information - [Annual Report],01968,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0428/2020042800065.pdf,"('Deloitte touche tohmatsu',)"
7MB,9254431,Financial Statements/ESG Information - [Annual Report]<br/>,2500,,JIANDE INT'L,Annual Report 2019,PDF,28/04/2020 06:16,Financial Statements/ESG Information - [Annual Report],00865,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0428/2020042800057.pdf,"('Deloitte Touche Tohmatsu',)"
2MB,9254429,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]<br/>",2500,,CHINASOFT INT'L,Annual Report 2019,PDF,28/04/2020 06:16,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]",00354,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0428/2020042800055.pdf,"('Deloitte Touche Tohmatsu',)"
6MB,9254419,Financial Statements/ESG Information - [Annual Report]<br/>,2500,,IRC,Annual Report 2019,PDF,28/04/2020 06:14,Financial Statements/ESG Information - [Annual Report],01029,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0428/2020042800045.pdf,"('Deloitte Touche Tohmatsu',)"
3MB,9254409,Financial Statements/ESG Information - [Annual Report]<br/>,2500,,JS GLOBAL LIFE,2019 ANNUAL REPORT,PDF,28/04/2020 06:11,Financial Statements/ESG Information - [Annual Report],01691,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0428/2020042800035.pdf,"('Ernst & Young',)"
8MB,9254397,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]<br/>",2500,,RUIFENG RENEW,Annual Report 2019,PDF,28/04/2020 06:07,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]",00527,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0428/2020042800023.pdf,"('ZHONGHUI ANDA CPA Limited',)"
3MB,9254375,Financial Statements/ESG Information - [Annual Report]<br/>,2500,,BJ ENT URBAN,Annual Report 2019,PDF,28/04/2020 06:00,Financial Statements/ESG Information - [Annual Report],03718,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0428/2020042800001.pdf,"('Ernst & Young',)"
6MB,9254323,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]<br/>",2500,,HAILAN HLDGS,2019 Annual Report,PDF,27/04/2020 22:44,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]",02278,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0427/2020042702971.pdf,"('Mazars CPA Limited',)"
6MB,9254323,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]<br/>",2500,,HAILAN HLDGS,2019 Annual Report,PDF,27/04/2020 22:44,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]",02278,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0427/2020042702971.pdf,NaN
2MB,9254291,Financial Statements/ESG Information - [Annual Report]<br/>,2500,,JINTAI ENERGY H,Annual Report 2019,PDF,27/04/2020 22:33,Financial Statements/ESG Information - [Annual Report],02728,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0427/2020042702939.pdf,"('CHENG & CHENG LIMITED',)"
5MB,9254240,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]<br/>",2500,,HUANXI MEDIA,ANNUAL REPORT 2019,PDF,27/04/2020 22:11,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]",01003,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0427/2020042702814.pdf,"('PricewaterhouseCoopers',)"
13MB,9254176,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]<br/>",2500,,ZHONGAN GROUP,Annual Report 2019,PDF,27/04/2020 21:45,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]",00672,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0427/2020042702676.pdf,"('Ernst & Young',)"
2MB,9254144,Financial Statements/ESG Information - [Annual Report]<br/>,2500,,HC GROUP,Annual Report 2019,PDF,27/04/2020 21:32,Financial Statements/ESG Information - [Annual Report],02280,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0427/2020042702642.pdf,"('PricewaterhouseCoopers',)"
2MB,9254136,Financial Statements/ESG Information - [Annual Report]<br/>,2500,,CHINNEY ALLI,Annual Report 2019,PDF,27/04/2020 21:27,Financial Statements/ESG Information - [Annual Report],00385,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0427/2020042702634.pdf,"('Ernst & Young',)"
2MB,9254118,Financial Statements/ESG Information - [Annual Report]<br/>,2500,,CHINNEY KW,Annual Report 2019,PDF,27/04/2020 21:16,Financial Statements/ESG Information - [Annual Report],01556,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0427/2020042702616.pdf,"('Ernst & Young',)"
10MB,9254116,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]<br/>",2500,,RAZER,ANNUAL REPORT 2019,PDF,27/04/2020 21:14,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]",01337,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0427/2020042702614.pdf,"('KPMG',)"
8MB,9254074,Financial Statements/ESG Information - [Annual Report]<br/>,2500,,IMPERIAL PAC,Annual Report 2019,PDF,27/04/2020 20:58,Financial Statements/ESG Information - [Annual Report],01076,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0427/2020042702572.pdf,"('Ernst & Young',)"
7MB,9254068,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]<br/>",2500,,GREENTOWN CHINA,Annual Report 2019,PDF,27/04/2020 20:55,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]",03900,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0427/2020042702566.pdf,"('Deloitte Touche Tohmatsu',)"
5MB,9254020,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]<br/>",2500,,SUNDART HLDGS,Annual Report 2019,PDF,27/04/2020 20:35,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]",01568,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0427/2020042702518.pdf,"('Deloitte Touche Tohmatsu',)"
6MB,9254002,Financial Statements/ESG Information - [Annual Report]<br/>,2500,,AIR CHINA,ANNUAL REPORT 2019,PDF,27/04/2020 20:31,Financial Statements/ESG Information - [Annual Report],00753,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0427/2020042702500.pdf,"('Deloitte Touche Tohmatsu',)"
7MB,9253986,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]<br/>",2500,,UNIVERSAL TECH,Annual Report 2019,PDF,27/04/2020 20:26,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]",01026,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0427/2020042702484.pdf,"('PKF Hong Kong Limited',)"
4MB,9253976,Financial Statements/ESG Information - [Annual Report]<br/>,2500,,MELCO INT'L DEV,ANNUAL REPORT 2019,PDF,27/04/2020 20:23,Financial Statements/ESG Information - [Annual Report],00200,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0427/2020042702474.pdf,"('Ernst & Young',)"
6MB,9253969,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]<br/>",2500,,FRONTIER SER,Annual Report 2019,PDF,27/04/2020 20:20,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]",00500,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0427/2020042702467.pdf,"('PricewaterhouseCoopers',)"
2MB,9253936,Financial Statements/ESG Information - [Annual Report]<br/>,2500,,KAISA PROSPER,2019 ANNUAL REPORT,PDF,27/04/2020 20:09,Financial Statements/ESG Information - [Annual Report],02168,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0427/2020042702434.pdf,"('Grant Thornton Hong Kong Limited',)"
9MB,9253932,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]<br/>",2500,,E-HOUSE ENT,ANNUAL REPORT 2019 (REVISED),PDF,27/04/2020 20:09,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]",02048,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0427/2020042702430.pdf,"('eloitte Touche Tohmatsu',)"
3MB,9253930,Financial Statements/ESG Information - [Annual Report]<br/>,2500,,GOLDEN CEN INTL<br/>GOLDENCEN W2010,ANNUAL REPORT 2019,PDF,27/04/2020 20:09,Financial Statements/ESG Information - [Annual Report],00091<br/>01807,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0427/2020042702428.pdf,"('HLM CPA Limited',)"
5MB,9253928,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]<br/>",2500,,HOMELAND ITL,ANNUAL REPORT 2019,PDF,27/04/2020 20:06,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]",03798,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0427/2020042702426.pdf,"('Deloitte Touche Tohmatsu',)"
12MB,9253878,Financial Statements/ESG Information - [Annual Report]<br/>,2500,,SINIC HOLDINGS,ANNUAL REPORT 2019,PDF,27/04/2020 19:45,Financial Statements/ESG Information - [Annual Report],02103,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0427/2020042702376.pdf,"('Ernst & Young',)"
12MB,9253812,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]<br/>",2500,,BJ DIGITAL,2019 Annual Report,PDF,27/04/2020 19:24,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]",06188,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0427/2020042702310.pdf,"('Ernst & Young',)"
2MB,9253713,Financial Statements/ESG Information - [Annual Report]<br/>,2500,,COSCO SHIP ENGY,Annual Report 2019,PDF,27/04/2020 19:02,Financial Statements/ESG Information - [Annual Report],01138,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0427/2020042702211.pdf,"('PricewaterhouseCoopers',)"
1MB,9253666,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]<br/>",2500,,IRICO NEWENERGY,2019 Annual Report,PDF,27/04/2020 18:52,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]",00438,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0427/2020042702094.pdf,"('uch communication.', 'WUYIGE')"
1MB,9253657,Financial Statements/ESG Information - [Annual Report]<br/>,2500,,TANSH,2019 Annual Report,PDF,27/04/2020 18:50,Financial Statements/ESG Information - [Annual Report],03666,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0427/2020042702085.pdf,"('The engagement partner on the audit resulting in this independent a',)"
3MB,9253637,Financial Statements/ESG Information - [Annual Report]<br/>,2500,,CHANGSHOUHUA,Annual Report 2019,PDF,27/04/2020 18:47,Financial Statements/ESG Information - [Annual Report],01006,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0427/2020042702065.pdf,"('BDO Limited',)"
1MB,9253632,Financial Statements/ESG Information - [Annual Report]<br/>,2500,,GREAT CHI PPT,Annual Report 2019,PDF,27/04/2020 18:47,Financial Statements/ESG Information - [Annual Report],00021,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0427/2020042702060.pdf,"('Mazars CPA Limited',)"
4MB,9253627,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]<br/>",2500,,CHINFMINING,2019 ANNUAL REPORT,PDF,27/04/2020 18:46,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]",01258,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0427/2020042702055.pdf,"('Deloitte Touche Tohmatsu',)"
6MB,9253621,Financial Statements/ESG Information - [Annual Report]<br/>,2500,,CM BANK<br/>CMB 17USDPREF,Annual Report 2019,PDF,27/04/2020 18:45,Financial Statements/ESG Information - [Annual Report],03968<br/>04614,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0427/2020042702049.pdf,"('Deloitte Touche Tohmatsu',)"
2MB,9253574,Financial Statements/ESG Information - [Annual Report]<br/>,2500,,SINOLINK HOLD,Annual Report 2019,PDF,27/04/2020 18:38,Financial Statements/ESG Information - [Annual Report],01168,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0427/2020042702002.pdf,"('Deloitte Touche Tohmatsu',)"
8MB,9253560,Financial Statements/ESG Information - [Annual Report]<br/>,2500,,YONGDA AUTO,2019 ANNUAL REPORT,PDF,27/04/2020 18:36,Financial Statements/ESG Information - [Annual Report],03669,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0427/2020042701988.pdf,"('Deloitte Touche Tohmatsu',)"
1MB,9253540,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]<br/>",2500,,CHINA LIT,Annual Report 2019,PDF,27/04/2020 18:29,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]",00772,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0427/2020042701968.pdf,"('PricewaterhouseCoopers',)"
3MB,9253538,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]<br/>",2500,,HONGHUA GROUP,ANNUAL REPORT 2019,PDF,27/04/2020 18:28,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]",00196,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0427/2020042701966.pdf,"('PricewaterhouseCoopers',)"
4MB,9253497,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]<br/>",2500,,HEVOL SERVICES,ANNUAL REPORT 2019,PDF,27/04/2020 18:18,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]",06093,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0427/2020042701925.pdf,"('Grant Thornton Hong Kong Limited',)"
4MB,9253483,Financial Statements/ESG Information - [Annual Report]<br/>,2500,,CENTURY C INT'L,2019 ANNUAL REPORT,PDF,27/04/2020 18:16,Financial Statements/ESG Information - [Annual Report],00355,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0427/2020042701911.pdf,"('Ernst & Young',)"
1MB,9253481,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]<br/>",2500,,MANPOWER GRC,Annual Report 2019,PDF,27/04/2020 18:15,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]",02180,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0427/2020042701909.pdf,"('Deloitte Touche Tohmatsu',)"
4MB,9253461,Financial Statements/ESG Information - [Annual Report]<br/>,2500,,PALIBURG HOLD,2019 ANNUAL REPORT,PDF,27/04/2020 18:13,Financial Statements/ESG Information - [Annual Report],00617,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0427/2020042701889.pdf,"('Ernst & Young',)"
10MB,9253449,Financial Statements/ESG Information - [Annual Report]<br/>,2500,,GAC GROUP,Annual Report 2019,PDF,27/04/2020 18:11,Financial Statements/ESG Information - [Annual Report],02238,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0427/2020042701877.pdf,"('PricewaterhouseCoopers',)"
8MB,9253443,Financial Statements/ESG Information - [Annual Report]<br/>,2500,,CH OVS G OCEANS,ANNUAL REPORT 2019,PDF,27/04/2020 18:10,Financial Statements/ESG Information - [Annual Report],00081,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0427/2020042701871.pdf,"('BDO Limited',)"
8MB,9253441,Financial Statements/ESG Information - [Annual Report]<br/>,2500,,REGAL INT'L,2019 ANNUAL REPORT,PDF,27/04/2020 18:10,Financial Statements/ESG Information - [Annual Report],00078,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0427/2020042701869.pdf,"('Ernst & Young',)"
6MB,9253425,Financial Statements/ESG Information - [Annual Report]<br/>,2500,,NEXTEER,Annual Report 2019,PDF,27/04/2020 18:07,Financial Statements/ESG Information - [Annual Report],01316,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0427/2020042701853.pdf,"('PricewaterhouseCoopers',)"
11MB,9253421,Financial Statements/ESG Information - [Annual Report]<br/>,2500,,WISON ENGRG,Annual Report 2019,PDF,27/04/2020 18:07,Financial Statements/ESG Information - [Annual Report],02236,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0427/2020042701849.pdf,"('Ernst & Young',)"
10MB,9253405,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]<br/>",2500,,SINO GAS HLDGS,2019 ANNUAL REPORT,PDF,27/04/2020 18:04,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]",01759,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0427/2020042701833.pdf,"('KPMG',)"
3MB,9253376,Financial Statements/ESG Information - [Annual Report]<br/>,2500,,PAK TAK INT'L,ANNUAL REPORT 2019,PDF,27/04/2020 18:01,Financial Statements/ESG Information - [Annual Report],02668,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0427/2020042701804.pdf,"('Baker Tilly Hong Kong Limited',)"
9MB,9253359,Financial Statements/ESG Information - [Annual Report]<br/>,2500,,YINCHENG LS,ANNUAL REPORT 2019,PDF,27/04/2020 18:00,Financial Statements/ESG Information - [Annual Report],01922,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0427/2020042701787.pdf,"('auditors report is Lawrence K. W. Lau.',)"
2MB,9253337,Financial Statements/ESG Information - [Annual Report]<br/>,2500,,COSMOPOL INT'L,2019 ANNUAL REPORT,PDF,27/04/2020 17:57,Financial Statements/ESG Information - [Annual Report],00120,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0427/2020042701765.pdf,"('Ernst & Young',)"
7MB,9253311,Financial Statements/ESG Information - [Annual Report]<br/>,2500,,GOLDWIND,2019 Annual Report,PDF,27/04/2020 17:54,Financial Statements/ESG Information - [Annual Report],02208,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0427/2020042701739.pdf,"('Ernst & Young',)"
4MB,9253309,Financial Statements/ESG Information - [Annual Report]<br/>,2500,,WANDA HOTEL DEV,Annual Report 2019,PDF,27/04/2020 17:54,Financial Statements/ESG Information - [Annual Report],00169,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0427/2020042701737.pdf,"('Ernst & Young',)"
2MB,9253307,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]<br/>",2500,,QEEKA HOME,2019 ANNUAL REPORT,PDF,27/04/2020 17:54,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]",01739,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0427/2020042701735.pdf,"('PricewaterhouseCoopers',)"
2MB,9253287,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]<br/>",2500,,VALUES CULTURAL,Annual Report 2019,PDF,27/04/2020 17:51,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]",01740,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0427/2020042701715.pdf,"('Ernst & Young',)"
3MB,9253260,Financial Statements/ESG Information - [Annual Report]<br/>,2500,,GUODIAN TECH,ANNUAL REPORT 2019,PDF,27/04/2020 17:48,Financial Statements/ESG Information - [Annual Report],01296,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0427/2020042701688.pdf,"('Ernst & Young',)"
3MB,9253241,Financial Statements/ESG Information - [Annual Report]<br/>,2500,,CSPC PHARMA,2019 ANNUAL REPORT,PDF,27/04/2020 17:47,Financial Statements/ESG Information - [Annual Report],01093,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0427/2020042701669.pdf,"('Deloitte touche tohmatsu',)"
7MB,9253225,Financial Statements/ESG Information - [Annual Report]<br/>,2500,,BJ ENT M&H,ANNUAL REPORT 2019,PDF,27/04/2020 17:45,Financial Statements/ESG Information - [Annual Report],02389,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0427/2020042701653.pdf,"('Ernst & Young',)"
3MB,9253197,Financial Statements/ESG Information - [Annual Report]<br/>,2500,,SINO GOLF HOLD,Annual Report 2019,PDF,27/04/2020 17:42,Financial Statements/ESG Information - [Annual Report],00361,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0427/2020042701625.pdf,"('SHINEWING (HK) CPA Limited',)"
4MB,9253167,Financial Statements/ESG Information - [Annual Report]<br/>,2500,,ARTS OPTICAL,2019 Annual Report,PDF,27/04/2020 17:39,Financial Statements/ESG Information - [Annual Report],01120,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0427/2020042701595.pdf,"('RSM Hong Kong',)"
3MB,9253159,Financial Statements/ESG Information - [Annual Report]<br/>,2500,,WISE ALLY INTL,2019 Annual Report,PDF,27/04/2020 17:38,Financial Statements/ESG Information - [Annual Report],09918,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0427/2020042701587.pdf,"('PricewaterhouseCoopers',)"
8MB,9253141,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]<br/>",2500,,KERRY LOG NET,Annual Report 2019,PDF,27/04/2020 17:35,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]",00636,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0427/2020042701569.pdf,"('PricewaterhouseCoopers',)"
8MB,9253135,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]<br/>",2500,,YINCHENG INTL,Annual Report 2019,PDF,27/04/2020 17:35,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]",01902,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0427/2020042701563.pdf,"('report is Lawrence K. W. Lau.',)"
7MB,9253121,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]<br/>",2500,,HOPE LIFE INT,Annual Report 2019,PDF,27/04/2020 17:33,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]",01683,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0427/2020042701549.pdf,"('HLB Hodgson Impey Cheng Limited',)"
2MB,9253106,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]<br/>",2500,,PEGASUS INT'L,Annual Report 2019,PDF,27/04/2020 17:32,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]",00676,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0427/2020042701541.pdf,"('Deloitte Touche Tohmatsu',)"
5MB,9253067,Financial Statements/ESG Information - [Annual Report]<br/>,2500,,SIS MOBILE,Annual Report 2019,PDF,27/04/2020 17:29,Financial Statements/ESG Information - [Annual Report],01362,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0427/2020042701502.pdf,"('Deloitte Touche Tohmatsu',)"
16MB,9253059,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]<br/>",2500,,NEW CENT REIT,Annual Report 2019,PDF,27/04/2020 17:28,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]",01275,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0427/2020042701494.pdf,"('PricewaterhouseCoopers',)"
2MB,9253036,Financial Statements/ESG Information - [Annual Report]<br/>,2500,,BINJIANG SER,Annual Report 2019,PDF,27/04/2020 17:26,Financial Statements/ESG Information - [Annual Report],03316,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0427/2020042701471.pdf,"('KPMG',)"
3MB,9253018,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]<br/>",2500,,KANGHUA HEALTH,Annual Report 2019,PDF,27/04/2020 17:22,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]",03689,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0427/2020042701453.pdf,"('Deloitte Touche Tohmatsu',)"
2MB,9253016,Financial Statements/ESG Information - [Annual Report]<br/>,2500,,XINGYE WULIAN,Annual Report 2019,PDF,27/04/2020 17:22,Financial Statements/ESG Information - [Annual Report],09916,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0427/2020042701451.pdf,"('Ernst & Young',)"
10MB,9253006,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]<br/>",2500,,COMTEC SOLAR,Annual Report 2019,PDF,27/04/2020 17:21,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]",00712,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0427/2020042701441.pdf,"('Mazars CPA Limited',)"
4MB,9253004,Financial Statements/ESG Information - [Annual Report]<br/>,2500,,SHANGRI-LA ASIA,2019 Annual Report,PDF,27/04/2020 17:21,Financial Statements/ESG Information - [Annual Report],00069,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0427/2020042701439.pdf,"('PricewaterhouseCoopers',)"
12MB,9252968,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]<br/>",2500,,HAICHANG HLDG,Annual Report 2019,PDF,27/04/2020 17:18,"Financial Statements/ESG Information - [Annual Report / Environmental, Social and Governance Information/Report]",02255,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0427/2020042701403.pdf,"('Ernst & Young',)"
1MB,9252962,Financial Statements/ESG Information - [Annual Report]<br/>,2500,,NANJING PANDA,2019 Annual Report,PDF,27/04/2020 17:18,Financial Statements/ESG Information - [Annual Report],00553,https://www1.hkexnews.hk/listedco/listconews/sehk/2020/0427/2020042701397.pdf,"('BDO China Shu Lun Pan Certified', 'Public Accountant (Project Partner):')"
